PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,PT08.S1(CO)_roll3,PT08.S2(NMHC)_roll3,PT08.S3(NOx)_roll3,PT08.S4(NO2)_roll3,PT08.S5(O3)_roll3,T_roll3,RH_roll3,AH_roll3
1058.0,824.0,993.0,1411.0,971.0,14.1,46.0,0.7363,22,3,4,1140.6666666666667,951.0,902.3333333333334,1506.6666666666667,1106.0,15.066666666666661,42.43333333333334,0.7217666666666668
1176.0,917.0,866.0,1560.0,1151.0,12.0,67.9,0.9523,23,4,4,1093.0,866.0,942.3333333333334,1460.3333333333333,1014.6666666666666,13.799999999999995,51.80000000000001,0.8026666666666668
1047.0,783.0,1014.0,1449.0,975.0,12.0,66.9,0.9336,0,5,4,1093.6666666666667,841.3333333333334,957.6666666666666,1473.3333333333333,1032.3333333333333,12.699999999999994,60.26666666666667,0.8740666666666668
1116.0,854.0,929.0,1533.0,1034.0,11.5,70.1,0.9503,1,5,4,1113.0,851.3333333333334,936.3333333333334,1514.0,1053.3333333333333,11.833333333333327,68.30000000000001,0.9454000000000002
1074.0,832.0,951.0,1507.0,980.0,11.4,69.8,0.939,2,5,4,1079.0,823.0,964.6666666666666,1496.3333333333333,996.3333333333334,11.633333333333326,68.93333333333334,0.9409666666666667
922.0,687.0,1142.0,1390.0,825.0,11.1,69.3,0.9128,3,5,4,1037.3333333333333,791.0,1007.3333333333334,1476.6666666666667,946.3333333333334,11.333333333333327,69.73333333333333,0.9340333333333334
898.0,669.0,1163.0,1386.0,807.0,10.8,70.3,0.9092,4,5,4,964.6666666666666,729.3333333333334,1085.3333333333333,1427.6666666666667,870.6666666666666,11.099999999999994,69.8,0.9203333333333333
970.0,708.0,1121.0,1435.0,842.0,10.2,73.4,0.9129,5,5,4,930.0,688.0,1142.0,1403.6666666666667,824.6666666666666,10.699999999999994,71.00000000000001,0.9116333333333335
1073.0,812.0,988.0,1500.0,950.0,10.8,70.5,0.9142,6,5,4,980.3333333333334,729.6666666666666,1090.6666666666667,1440.3333333333333,866.3333333333334,10.599999999999994,71.4,0.9121000000000001
1081.0,906.0,895.0,1591.0,1024.0,11.0,71.0,0.9279,7,5,4,1041.3333333333333,808.6666666666666,1001.3333333333334,1508.6666666666667,938.6666666666666,10.666666666666663,71.63333333333334,0.9183333333333334
1159.0,976.0,837.0,1663.0,1098.0,12.4,64.0,0.9206,8,5,4,1104.3333333333333,898.0,906.6666666666666,1584.6666666666667,1024.0,11.399999999999993,68.5,0.9209000000000002
1112.0,931.0,869.0,1588.0,1011.0,15.0,53.1,0.8993,9,5,4,1117.3333333333333,937.6666666666666,867.0,1614.0,1044.3333333333333,12.799999999999995,62.699999999999996,0.9159333333333334
1112.0,917.0,897.0,1542.0,931.0,16.6,44.4,0.8313,10,5,4,1127.6666666666667,941.3333333333334,867.6666666666666,1597.6666666666667,1013.3333333333334,14.666666666666663,53.833333333333336,0.8837333333333336
1063.0,877.0,971.0,1481.0,811.0,18.0,38.4,0.7862,11,5,4,1095.6666666666667,908.3333333333334,912.3333333333334,1537.0,917.6666666666666,16.533333333333328,45.300000000000004,0.8389333333333334
1032.0,892.0,973.0,1457.0,756.0,20.6,30.0,0.7213,12,5,4,1069.0,895.3333333333334,947.0,1493.3333333333333,832.6666666666666,18.399999999999995,37.6,0.7796000000000002
936.0,829.0,1054.0,1336.0,607.0,19.9,26.7,0.6137,13,5,4,1010.3333333333334,866.0,999.3333333333334,1424.6666666666667,724.6666666666666,19.499999999999996,31.700000000000003,0.7070666666666668
883.0,766.0,1152.0,1238.0,498.0,19.8,23.1,0.5283,14,5,4,950.3333333333334,829.0,1059.6666666666667,1343.6666666666667,620.3333333333334,20.099999999999994,26.600000000000005,0.6211000000000001
942.0,852.0,1055.0,1318.0,540.0,21.4,22.7,0.5722,15,5,4,920.3333333333334,815.6666666666666,1087.0,1297.3333333333333,548.3333333333334,20.36666666666666,24.16666666666667,0.5714000000000001
943.0,850.0,1084.0,1296.0,544.0,22.1,21.3,0.5605,16,5,4,922.6666666666666,822.6666666666666,1097.0,1284.0,527.3333333333334,21.099999999999994,22.36666666666667,0.5536666666666669
1007.0,875.0,1027.0,1357.0,620.0,21.1,24.5,0.604,17,5,4,964.0,859.0,1055.3333333333333,1323.6666666666667,568.0,21.53333333333333,22.83333333333334,0.5789000000000001
1037.0,927.0,949.0,1426.0,740.0,18.3,31.6,0.6562,18,5,4,995.6666666666666,884.0,1020.0,1359.6666666666667,634.6666666666666,20.499999999999996,25.800000000000008,0.6069000000000001
1127.0,1022.0,871.0,1534.0,921.0,16.1,35.0,0.6372,19,5,4,1057.0,941.3333333333334,949.0,1439.0,760.3333333333334,18.499999999999996,30.366666666666674,0.6324666666666668
1123.0,996.0,861.0,1551.0,1033.0,14.8,41.5,0.6929,20,5,4,1095.6666666666667,981.6666666666666,893.6666666666666,1503.6666666666667,898.0,16.399999999999995,36.03333333333334,0.6621000000000001
1110.0,909.0,916.0,1487.0,984.0,13.2,50.3,0.7577,21,5,4,1120.0,975.6666666666666,882.6666666666666,1524.0,979.3333333333334,14.699999999999994,42.26666666666667,0.6959333333333335
1247.0,1037.0,812.0,1618.0,1193.0,12.3,55.5,0.7916,22,5,4,1160.0,980.6666666666666,863.0,1552.0,1070.0,13.433333333333328,49.1,0.7474000000000002
1220.0,967.0,844.0,1545.0,1219.0,11.8,56.6,0.7833,23,5,4,1192.3333333333333,971.0,857.3333333333334,1550.0,1132.0,12.433333333333328,54.13333333333333,0.7775333333333335
1028.0,770.0,1047.0,1326.0,913.0,11.2,56.2,0.7469,0,6,4,1165.0,924.6666666666666,901.0,1496.3333333333333,1108.3333333333333,11.76666666666666,56.1,0.7739333333333335
978.0,711.0,1144.0,1304.0,750.0,11.0,56.6,0.7418,1,6,4,1075.3333333333333,816.0,1011.6666666666666,1391.6666666666667,960.6666666666666,11.333333333333329,56.466666666666676,0.7573333333333334
949.0,694.0,1160.0,1310.0,772.0,9.3,64.3,0.7531,2,6,4,985.0,725.0,1117.0,1313.3333333333333,811.6666666666666,10.499999999999995,59.03333333333334,0.7472666666666669
910.0,709.0,1162.0,1329.0,712.0,8.8,66.0,0.7501,3,6,4,945.6666666666666,704.6666666666666,1155.3333333333333,1314.3333333333333,744.6666666666666,9.699999999999994,62.300000000000004,0.7483333333333335
836.0,643.0,1244.0,1306.0,727.0,7.7,70.7,0.7463,5,6,4,898.3333333333334,682.0,1188.6666666666667,1315.0,737.0,8.599999999999994,67.0,0.7498333333333335
856.0,644.0,1259.0,1301.0,746.0,7.4,71.0,0.7346,6,6,4,867.3333333333334,665.3333333333334,1221.6666666666667,1312.0,728.3333333333334,7.9666666666666615,69.23333333333333,0.7436666666666669
888.0,651.0,1240.0,1298.0,733.0,8.2,66.6,0.7283,7,6,4,860.0,646.0,1247.6666666666667,1301.6666666666667,735.3333333333334,7.766666666666661,69.43333333333334,0.7364
912.0,694.0,1196.0,1343.0,727.0,8.7,64.3,0.7267,8,6,4,885.3333333333334,663.0,1231.6666666666667,1314.0,735.3333333333334,8.099999999999994,67.3,0.7298666666666668
938.0,706.0,1177.0,1320.0,642.0,13.0,47.9,0.7116,9,6,4,912.6666666666666,683.6666666666666,1204.3333333333333,1320.3333333333333,700.6666666666666,9.96666666666666,59.6,0.7222000000000001
1053.0,823.0,1040.0,1386.0,810.0,17.4,35.4,0.699,10,6,4,967.6666666666666,741.0,1137.6666666666667,1349.6666666666667,726.3333333333334,13.033333333333326,49.20000000000001,0.7124333333333336
1087.0,870.0,1014.0,1412.0,851.0,20.2,29.2,0.683,11,6,4,1026.0,799.6666666666666,1077.0,1372.6666666666667,767.6666666666666,16.86666666666666,37.50000000000001,0.6978666666666667
1153.0,945.0,969.0,1425.0,911.0,22.7,22.9,0.6224,12,6,4,1097.6666666666667,879.3333333333334,1007.6666666666666,1407.6666666666667,857.3333333333334,20.099999999999994,29.16666666666667,0.6681333333333335
894.0,710.0,1209.0,1200.0,611.0,22.3,22.4,0.5955,13,6,4,1044.6666666666667,841.6666666666666,1064.0,1345.6666666666667,791.0,21.73333333333333,24.83333333333334,0.6336333333333335
797.0,606.0,1452.0,1076.0,368.0,22.2,18.9,0.4993,14,6,4,948.0,753.6666666666666,1210.0,1233.6666666666667,630.0,22.39999999999999,21.400000000000002,0.5724000000000001
854.0,658.0,1409.0,1108.0,369.0,22.0,19.0,0.4969,15,6,4,848.3333333333334,658.0,1356.6666666666667,1128.0,449.3333333333333,22.16666666666666,20.100000000000005,0.5305666666666669
892.0,665.0,1348.0,1150.0,394.0,21.0,23.6,0.5788,16,6,4,847.6666666666666,643.0,1403.0,1111.3333333333333,377.0,21.73333333333333,20.500000000000004,0.5250000000000001
935.0,672.0,1299.0,1183.0,415.0,19.6,27.4,0.6162,17,6,4,893.6666666666666,665.0,1352.0,1147.0,392.6666666666667,20.86666666666666,23.33333333333334,0.5639666666666668
989.0,709.0,1225.0,1233.0,469.0,17.9,30.8,0.6258,18,6,4,938.6666666666666,682.0,1290.6666666666667,1188.6666666666667,426.0,19.499999999999996,27.26666666666667,0.6069333333333334
1063.0,797.0,1079.0,1285.0,607.0,16.4,35.3,0.6532,19,6,4,995.6666666666666,726.0,1201.0,1233.6666666666667,497.0,17.966666666666658,31.166666666666668,0.6317333333333335
922.0,674.0,1220.0,1205.0,498.0,15.6,37.5,0.6575,20,6,4,991.3333333333334,726.6666666666666,1174.6666666666667,1241.0,524.6666666666666,16.633333333333326,34.53333333333334,0.6455000000000001
925.0,680.0,1223.0,1217.0,481.0,15.5,36.7,0.6438,21,6,4,970.0,717.0,1174.0,1235.6666666666667,528.6666666666666,15.833333333333327,36.5,0.6515000000000001
924.0,648.0,1272.0,1186.0,465.0,14.5,39.0,0.6428,22,6,4,923.6666666666666,667.3333333333334,1238.3333333333333,1202.6666666666667,481.3333333333333,15.199999999999994,37.73333333333334,0.6480333333333336
914.0,661.0,1256.0,1187.0,478.0,14.2,38.2,0.6163,23,6,4,921.0,663.0,1250.3333333333333,1196.6666666666667,474.6666666666667,14.733333333333327,37.966666666666676,0.6343000000000002
840.0,556.0,1474.0,1094.0,366.0,13.7,38.3,0.5957,0,0,4,892.6666666666666,621.6666666666666,1334.0,1155.6666666666667,436.3333333333333,14.133333333333326,38.5,0.6182666666666669
799.0,514.0,1615.0,1036.0,332.0,14.1,34.0,0.5442,1,0,4,851.0,577.0,1448.3333333333333,1105.6666666666667,392.0,13.999999999999993,36.833333333333336,0.5854
856.0,581.0,1448.0,1111.0,346.0,14.6,34.0,0.5605,2,0,4,831.6666666666666,550.3333333333334,1512.3333333333333,1080.3333333333333,348.0,14.133333333333328,35.43333333333334,0.5668000000000002
830.0,560.0,1452.0,1066.0,350.0,14.4,32.8,0.5364,3,0,4,828.3333333333334,551.6666666666666,1505.0,1071.0,342.6666666666667,14.36666666666666,33.6,0.5470333333333336
753.0,462.0,1822.0,955.0,274.0,13.9,30.9,0.4868,4,0,4,813.0,534.3333333333334,1574.0,1044.0,323.3333333333333,14.299999999999995,32.56666666666667,0.5279000000000001
785.0,448.0,1923.0,1003.0,263.0,13.5,37.9,0.5852,5,0,4,789.3333333333334,490.0,1732.3333333333333,1008.0,295.6666666666667,13.933333333333328,33.86666666666667,0.5361333333333335
835.0,472.0,1756.0,1117.0,314.0,13.9,43.6,0.6871,6,0,4,791.0,460.6666666666667,1833.6666666666667,1025.0,283.6666666666667,13.76666666666666,37.46666666666667,0.5863666666666668
865.0,494.0,1613.0,1185.0,367.0,13.5,50.1,0.7706,7,0,4,828.3333333333334,471.3333333333333,1764.0,1101.6666666666667,314.6666666666667,13.633333333333328,43.866666666666674,0.6809666666666668
922.0,541.0,1453.0,1246.0,432.0,13.3,53.6,0.8169,8,0,4,874.0,502.3333333333333,1607.3333333333333,1182.6666666666667,371.0,13.566666666666663,49.1,0.7582000000000001
975.0,598.0,1268.0,1293.0,536.0,13.4,56.0,0.8576,9,0,4,920.6666666666666,544.3333333333334,1444.6666666666667,1241.3333333333333,445.0,13.399999999999993,53.23333333333334,0.8150333333333335
1040.0,646.0,1210.0,1325.0,555.0,13.0,59.6,0.886,10,0,4,979.0,595.0,1310.3333333333333,1288.0,507.6666666666667,13.233333333333327,56.400000000000006,0.8535000000000003
1115.0,707.0,1105.0,1384.0,677.0,12.7,62.7,0.9173,11,0,4,1043.3333333333333,650.3333333333334,1194.3333333333333,1334.0,589.3333333333334,13.033333333333326,59.43333333333334,0.8869666666666669
1004.0,641.0,1201.0,1305.0,557.0,12.1,60.5,0.8505,12,0,4,1053.0,664.6666666666666,1172.0,1338.0,596.3333333333334,12.599999999999994,60.93333333333334,0.8846000000000002
895.0,536.0,1415.0,1229.0,421.0,11.2,64.4,0.8537,13,0,4,1004.6666666666666,628.0,1240.3333333333333,1306.0,551.6666666666666,11.999999999999995,62.53333333333334,0.8738333333333334
917.0,563.0,1415.0,1257.0,423.0,10.7,67.6,0.8703,14,0,4,938.6666666666666,580.0,1343.6666666666667,1263.6666666666667,467.0,11.333333333333327,64.16666666666667,0.8581666666666669
1025.0,689.0,1189.0,1325.0,519.0,11.4,61.2,0.8236,15,0,4,945.6666666666666,596.0,1339.6666666666667,1270.3333333333333,454.3333333333333,11.099999999999994,64.4,0.8492000000000002
1035.0,660.0,1222.0,1301.0,533.0,9.9,70.5,0.8581,16,0,4,992.3333333333334,637.3333333333334,1275.3333333333333,1294.3333333333333,491.6666666666667,10.66666666666666,66.43333333333334,0.8506666666666668
1025.0,682.0,1197.0,1313.0,537.0,10.3,65.2,0.8151,17,0,4,1028.3333333333333,677.0,1202.6666666666667,1313.0,529.6666666666666,10.533333333333328,65.63333333333334,0.8322666666666668
1040.0,705.0,1149.0,1324.0,612.0,11.0,58.9,0.7714,18,0,4,1033.3333333333333,682.3333333333334,1189.3333333333333,1312.6666666666667,560.6666666666666,10.399999999999993,64.86666666666667,0.8148666666666667
1070.0,776.0,1065.0,1369.0,697.0,10.6,59.5,0.7595,19,0,4,1045.0,721.0,1137.0,1335.3333333333333,615.3333333333334,10.633333333333328,61.20000000000001,0.7820000000000001
964.0,692.0,1176.0,1292.0,573.0,10.6,57.7,0.7362,20,0,4,1024.6666666666667,724.3333333333334,1130.0,1328.3333333333333,627.3333333333334,10.733333333333327,58.70000000000001,0.7557
904.0,635.0,1269.0,1233.0,489.0,10.6,56.1,0.7149,21,0,4,979.3333333333334,701.0,1170.0,1298.0,586.3333333333334,10.6,57.76666666666667,0.7368666666666668
913.0,626.0,1271.0,1234.0,474.0,10.3,58.0,0.7239,22,0,4,927.0,651.0,1238.6666666666667,1253.0,512.0,10.499999999999993,57.26666666666667,0.7250000000000001
914.0,610.0,1322.0,1230.0,455.0,10.4,58.4,0.7352,23,0,4,910.3333333333334,623.6666666666666,1287.3333333333333,1232.3333333333333,472.6666666666667,10.433333333333328,57.50000000000001,0.7246666666666668
893.0,587.0,1368.0,1219.0,433.0,10.7,58.2,0.7459,0,1,4,906.6666666666666,607.6666666666666,1320.3333333333333,1227.6666666666667,454.0,10.46666666666666,58.20000000000001,0.735
844.0,532.0,1499.0,1176.0,376.0,10.5,59.9,0.7624,1,1,4,883.6666666666666,576.3333333333334,1396.3333333333333,1208.3333333333333,421.3333333333333,10.533333333333326,58.833333333333336,0.7478333333333333
837.0,518.0,1581.0,1182.0,360.0,10.5,60.8,0.7704,2,1,4,858.0,545.6666666666666,1482.6666666666667,1192.3333333333333,389.6666666666667,10.566666666666661,59.63333333333333,0.7595666666666668
868.0,530.0,1482.0,1215.0,384.0,10.6,63.1,0.8068,3,1,4,849.6666666666666,526.6666666666666,1520.6666666666667,1191.0,373.3333333333333,10.533333333333326,61.26666666666667,0.7798666666666668
825.0,489.0,1565.0,1171.0,363.0,11.1,60.1,0.7925,4,1,4,843.3333333333334,512.3333333333334,1542.6666666666667,1189.3333333333333,369.0,10.733333333333327,61.333333333333336,0.7899000000000002
956.0,656.0,1251.0,1356.0,525.0,10.1,68.4,0.8443,5,1,4,883.0,558.3333333333334,1432.6666666666667,1247.3333333333333,424.0,10.599999999999994,63.866666666666674,0.8145333333333334
1124.0,853.0,960.0,1531.0,873.0,10.0,68.7,0.8456,6,1,4,968.3333333333334,666.0,1258.6666666666667,1352.6666666666667,587.0,10.399999999999993,65.73333333333335,0.8274666666666669
1496.0,1272.0,667.0,2011.0,1399.0,11.0,64.2,0.8398,7,1,4,1192.0,927.0,959.3333333333334,1632.6666666666667,932.3333333333334,10.36666666666666,67.10000000000001,0.8432333333333335
1452.0,1354.0,620.0,2057.0,1501.0,12.0,58.1,0.8138,8,1,4,1357.3333333333333,1159.6666666666667,749.0,1866.3333333333333,1257.6666666666667,10.999999999999993,63.66666666666668,0.8330666666666668
1172.0,1042.0,797.0,1641.0,1186.0,12.8,52.0,0.7643,9,1,4,1373.3333333333333,1222.6666666666667,694.6666666666666,1903.0,1362.0,11.933333333333328,58.1,0.8059666666666668
1020.0,871.0,956.0,1426.0,911.0,12.6,50.8,0.7387,10,1,4,1214.6666666666667,1089.0,791.0,1708.0,1199.3333333333333,12.46666666666666,53.63333333333333,0.7722666666666669
1044.0,900.0,934.0,1471.0,919.0,13.8,47.4,0.7435,11,1,4,1078.6666666666667,937.6666666666666,895.6666666666666,1512.6666666666667,1005.3333333333334,13.066666666666661,50.06666666666667,0.7488333333333334
1020.0,866.0,972.0,1429.0,791.0,15.1,42.7,0.7294,12,1,4,1028.0,879.0,954.0,1442.0,873.6666666666666,13.833333333333329,46.966666666666676,0.7372000000000002
1009.0,885.0,994.0,1439.0,751.0,16.3,38.1,0.7006,13,1,4,1024.3333333333333,883.6666666666666,966.6666666666666,1446.3333333333333,820.3333333333334,15.066666666666661,42.73333333333334,0.7245000000000003
1073.0,966.0,935.0,1537.0,805.0,16.6,36.7,0.6867,14,1,4,1034.0,905.6666666666666,967.0,1468.3333333333333,782.3333333333334,15.999999999999995,39.16666666666668,0.7055666666666669
1098.0,971.0,877.0,1527.0,966.0,15.8,40.5,0.7241,15,1,4,1060.0,940.6666666666666,935.3333333333334,1501.0,840.6666666666666,16.233333333333327,38.43333333333334,0.7038000000000002
1061.0,887.0,920.0,1462.0,869.0,16.3,41.8,0.7712,16,1,4,1077.3333333333333,941.3333333333334,910.6666666666666,1508.6666666666667,880.0,16.23333333333333,39.66666666666668,0.7273333333333335
1289.0,1158.0,755.0,1791.0,1196.0,16.1,42.8,0.7783,17,1,4,1149.3333333333333,1005.3333333333334,850.6666666666666,1593.3333333333333,1010.3333333333334,16.066666666666663,41.699999999999996,0.7578666666666668
1442.0,1337.0,630.0,2004.0,1523.0,15.3,46.8,0.8074,18,1,4,1264.0,1127.3333333333333,768.3333333333334,1752.3333333333333,1196.0,15.899999999999997,43.800000000000004,0.7856333333333335
1479.0,1343.0,631.0,1995.0,1579.0,14.7,47.0,0.7815,19,1,4,1403.3333333333333,1279.3333333333333,672.0,1930.0,1432.6666666666667,15.36666666666666,45.53333333333334,0.7890666666666668
1266.0,1138.0,726.0,1747.0,1370.0,14.1,49.6,0.7931,20,1,4,1395.6666666666667,1272.6666666666667,662.3333333333334,1915.3333333333333,1490.6666666666667,14.699999999999994,47.800000000000004,0.7940000000000002
1149.0,952.0,845.0,1577.0,1204.0,13.5,54.1,0.8351,21,1,4,1298.0,1144.3333333333333,734.0,1773.0,1384.3333333333333,14.099999999999994,50.23333333333334,0.8032333333333335
1168.0,954.0,843.0,1586.0,1201.0,12.3,59.2,0.8461,22,1,4,1194.3333333333333,1014.6666666666666,804.6666666666666,1636.6666666666667,1258.3333333333333,13.299999999999995,54.30000000000001,0.8247666666666668
1079.0,847.0,925.0,1463.0,1122.0,11.6,62.2,0.851,23,1,4,1132.0,917.6666666666666,871.0,1542.0,1175.6666666666667,12.46666666666666,58.50000000000001,0.8440666666666669
1047.0,760.0,1032.0,1379.0,1003.0,11.5,61.4,0.8303,0,2,4,1098.0,853.6666666666666,933.3333333333334,1476.0,1108.6666666666667,11.799999999999992,60.93333333333334,0.8424666666666668
936.0,705.0,1086.0,1364.0,918.0,10.9,64.6,0.8395,1,2,4,1020.6666666666666,770.6666666666666,1014.3333333333334,1402.0,1014.3333333333334,11.333333333333329,62.73333333333333,0.8402666666666668
900.0,635.0,1207.0,1307.0,836.0,11.1,63.2,0.8331,2,2,4,961.0,700.0,1108.3333333333333,1350.0,919.0,11.166666666666663,63.06666666666667,0.8343000000000002
839.0,576.0,1325.0,1285.0,759.0,10.7,64.4,0.8284,3,2,4,891.6666666666666,638.6666666666666,1206.0,1318.6666666666667,837.6666666666666,10.899999999999993,64.06666666666668,0.8336666666666668
905.0,670.0,1191.0,1346.0,820.0,10.2,65.8,0.8196,5,2,4,881.3333333333334,627.0,1241.0,1312.6666666666667,805.0,10.66666666666666,64.46666666666668,0.8270333333333335
1079.0,875.0,947.0,1535.0,998.0,10.3,65.6,0.8225,6,2,4,941.0,707.0,1154.3333333333333,1388.6666666666667,859.0,10.399999999999993,65.26666666666667,0.8235000000000001
1417.0,1246.0,669.0,1921.0,1403.0,10.8,64.0,0.8307,7,2,4,1133.6666666666667,930.3333333333334,935.6666666666666,1600.6666666666667,1073.6666666666667,10.433333333333328,65.13333333333333,0.8242666666666668
1529.0,1497.0,569.0,2278.0,1641.0,13.3,55.6,0.8453,8,2,4,1341.6666666666667,1206.0,728.3333333333334,1911.3333333333333,1347.3333333333333,11.466666666666661,61.73333333333334,0.8328333333333336
1397.0,1248.0,659.0,1906.0,1534.0,15.8,46.8,0.8328,9,2,4,1447.6666666666667,1330.3333333333333,632.3333333333334,2035.0,1526.0,13.299999999999995,55.46666666666667,0.8362666666666668
1214.0,1061.0,780.0,1662.0,1257.0,19.5,34.4,0.7738,10,2,4,1380.0,1268.6666666666667,669.3333333333334,1948.6666666666667,1477.3333333333333,16.199999999999992,45.6,0.8173000000000002
1109.0,935.0,882.0,1518.0,1026.0,21.1,30.2,0.745,11,2,4,1240.0,1081.3333333333333,773.6666666666666,1695.3333333333333,1272.3333333333333,18.799999999999997,37.13333333333334,0.7838666666666668
1122.0,993.0,859.0,1571.0,993.0,18.4,34.2,0.7185,12,2,4,1148.3333333333333,996.3333333333334,840.3333333333334,1583.6666666666667,1092.0,19.66666666666666,32.933333333333344,0.7457666666666668
1489.0,1270.0,633.0,1889.0,1638.0,13.5,53.4,0.8196,9,3,4,1240.0,1066.0,791.3333333333334,1659.3333333333333,1219.0,17.66666666666666,39.26666666666667,0.7610333333333336
1451.0,1219.0,661.0,1804.0,1633.0,15.0,49.3,0.8364,10,3,4,1354.0,1160.6666666666667,717.6666666666666,1754.6666666666667,1421.3333333333333,15.633333333333326,45.63333333333333,0.7915000000000001
1454.0,1225.0,661.0,1809.0,1654.0,17.1,42.1,0.812,11,3,4,1464.6666666666667,1238.0,651.6666666666666,1834.0,1641.6666666666667,15.199999999999994,48.26666666666667,0.8226666666666668
1392.0,1210.0,689.0,1792.0,1559.0,18.4,36.9,0.7758,12,3,4,1432.3333333333333,1218.0,670.3333333333334,1801.6666666666667,1615.3333333333333,16.83333333333333,42.76666666666667,0.8080666666666669
